gwcode,year,dv_v2x_freexp_altinf_change,dv_v2x_freexp_altinf_up_next2,dv_v2x_freexp_altinf_down_next2
482,1984,same,0,0
482,1985,same,0,0
482,1986,same,0,0
482,1987,same,0,0
482,1988,same,0,0
482,1989,same,1,0
482,1990,same,1,0
482,1991,up,1,0
482,1992,up,0,0
482,1993,same,0,0
482,1994,same,0,0
482,1995,same,0,0
482,1996,same,0,0
482,1997,same,0,0
482,1998,same,0,0
482,1999,same,0,0
482,2000,same,0,0
482,2001,same,0,0
482,2002,same,0,0
482,2003,same,0,0
482,2004,same,0,0
482,2005,same,0,0
482,2006,same,0,0
482,2007,same,0,0
482,2008,same,0,0
482,2009,same,0,0
482,2010,same,0,0
482,2011,same,0,1
482,2012,same,1,1
482,2013,down,1,0
482,2014,up,0,0
482,2015,same,0,0
482,2016,same,0,0
482,2017,same,0,0
482,2018,same,NA,NA
482,2019,same,NA,NA
483,1968,first year of independence,0,0
483,1969,same,0,0
483,1970,same,0,0
483,1971,same,0,0
483,1972,same,0,0
483,1973,same,0,0
483,1974,same,0,0
483,1975,same,0,0
483,1976,same,0,0
483,1977,same,0,0
483,1978,same,0,0
483,1979,same,0,0
483,1980,same,0,1
483,1981,same,0,1
483,1982,down,0,0
483,1983,same,0,0
483,1984,same,0,0
483,1985,same,0,0
483,1986,same,0,0
483,1987,same,0,0
483,1988,same,1,0
483,1989,same,1,0
483,1990,up,1,0
483,1991,up,0,0
483,1992,same,0,0
483,1993,same,0,0
483,1994,same,0,0
483,1995,same,0,0
483,1996,same,0,0
483,1997,same,0,0
483,1998,same,0,0
483,1999,same,0,0
483,2000,same,0,0
483,2001,same,0,0
483,2002,same,0,0
483,2003,same,0,0
483,2004,same,0,0
483,2005,same,0,0
483,2006,same,0,0
483,2007,same,0,0
483,2008,same,0,0
483,2009,same,0,0
483,2010,same,0,0
483,2011,same,0,0
483,2012,same,0,0
483,2013,same,0,0
483,2014,same,0,0
483,2015,same,0,1
483,2016,same,0,1
483,2017,down,0,1
483,2018,same,NA,NA
483,2019,down,NA,NA
484,1968,first year of independence,0,0
484,1969,same,0,0
484,1970,same,0,0
484,1971,same,0,0
484,1972,same,0,0
484,1973,same,0,0
484,1974,same,0,0
484,1975,same,0,0
484,1976,same,0,0
484,1977,same,0,0
484,1978,same,0,0
484,1979,same,0,0
484,1980,same,0,0
484,1981,same,0,0
484,1982,same,0,0
484,1983,same,0,0
484,1984,same,0,0
484,1985,same,0,0
484,1986,same,0,0
484,1987,same,0,0
484,1988,same,1,0
484,1989,same,1,0
484,1990,up,1,0
484,1991,up,0,0
484,1992,same,0,0
484,1993,same,0,0
484,1994,same,0,0
484,1995,same,0,1
484,1996,same,0,1
484,1997,down,0,0
484,1998,same,0,0
484,1999,same,0,0
484,2000,same,0,0
484,2001,same,0,0
484,2002,same,0,0
484,2003,same,0,0
484,2004,same,0,0
484,2005,same,0,0
484,2006,same,0,0
484,2007,same,0,0
484,2008,same,0,0
484,2009,same,0,0
484,2010,same,0,0
484,2011,same,0,0
484,2012,same,0,0
484,2013,same,0,0
484,2014,same,0,0
484,2015,same,0,0
484,2016,same,0,0
484,2017,same,0,0
484,2018,same,NA,NA
484,2019,same,NA,NA
490,1968,first year of independence,0,0
490,1969,same,0,0
490,1970,same,0,0
490,1971,same,0,0
490,1972,same,0,0
490,1973,same,0,0
490,1974,same,0,0
490,1975,same,0,0
490,1976,same,0,0
490,1977,same,0,0
490,1978,same,0,0
490,1979,same,0,0
490,1980,same,0,0
490,1981,same,0,0
490,1982,same,0,0
490,1983,same,0,0
490,1984,same,0,0
490,1985,same,0,0
490,1986,same,0,0
490,1987,same,0,0
490,1988,same,1,0
490,1989,same,1,0
490,1990,up,1,0
490,1991,up,0,0
490,1992,same,0,0
490,1993,same,0,0
490,1994,same,0,0
490,1995,same,0,0
490,1996,same,1,0
490,1997,same,1,0
490,1998,up,0,0
490,1999,same,0,0
490,2000,same,0,0
490,2001,same,0,0
490,2002,same,0,0
490,2003,same,0,0
490,2004,same,0,0
490,2005,same,0,0
490,2006,same,0,0
490,2007,same,0,0
490,2008,same,0,0
490,2009,same,0,0
490,2010,same,0,0
490,2011,same,0,0
490,2012,same,0,0
490,2013,same,0,0
490,2014,same,0,0
490,2015,same,0,0
490,2016,same,0,0
490,2017,same,0,1
490,2018,same,NA,NA
490,2019,down,NA,NA
500,1968,first year of independence,0,0
500,1969,same,0,1
500,1970,same,0,1
500,1971,down,0,1
500,1972,down,0,0
500,1973,same,0,0
500,1974,same,0,0
500,1975,same,0,0
500,1976,same,0,0
500,1977,same,0,0
500,1978,same,0,0
500,1979,same,1,0
500,1980,same,1,0
500,1981,up,0,0
500,1982,same,0,0
500,1983,same,0,0
500,1984,same,1,0
500,1985,same,1,0
500,1986,up,0,0
500,1987,same,0,0
500,1988,same,0,0
500,1989,same,0,0
500,1990,same,1,0
500,1991,same,1,0
500,1992,up,1,0
500,1993,same,1,0
500,1994,up,0,0
500,1995,same,0,0
500,1996,same,0,0
500,1997,same,0,0
500,1998,same,1,0
500,1999,same,1,0
500,2000,up,0,0
500,2001,same,0,0
500,2002,same,0,0
500,2003,same,0,0
500,2004,same,0,0
500,2005,same,0,0
500,2006,same,0,0
500,2007,same,0,0
500,2008,same,0,0
500,2009,same,0,0
500,2010,same,0,0
500,2011,same,0,1
500,2012,same,0,1
500,2013,down,0,0
500,2014,same,0,0
500,2015,same,1,0
500,2016,same,1,0
500,2017,up,0,0
500,2018,same,NA,NA
500,2019,same,NA,NA
501,1968,first year of independence,0,0
501,1969,same,0,0
501,1970,same,0,0
501,1971,same,0,0
501,1972,same,0,0
501,1973,same,0,0
501,1974,same,0,0
501,1975,same,0,0
501,1976,same,0,0
501,1977,same,0,0
501,1978,same,0,0
501,1979,same,0,0
501,1980,same,0,0
501,1981,same,0,0
501,1982,same,0,0
501,1983,same,0,0
501,1984,same,0,0
501,1985,same,0,0
501,1986,same,0,0
501,1987,same,0,0
501,1988,same,1,0
501,1989,same,1,0
501,1990,up,1,0
501,1991,same,1,0
501,1992,up,1,0
501,1993,up,0,0
501,1994,same,0,0
501,1995,same,0,0
501,1996,same,0,0
501,1997,same,0,0
501,1998,same,1,0
501,1999,same,1,0
501,2000,up,0,0
501,2001,same,1,0
501,2002,same,1,0
501,2003,up,0,0
501,2004,same,0,0
501,2005,same,0,0
501,2006,same,0,0
501,2007,same,0,0
501,2008,same,0,0
501,2009,same,0,0
501,2010,same,0,0
501,2011,same,0,0
501,2012,same,0,0
501,2013,same,0,0
501,2014,same,0,0
501,2015,same,0,0
501,2016,same,0,0
501,2017,same,0,0
501,2018,same,NA,NA
501,2019,same,NA,NA
510,1968,first year of independence,0,0
510,1969,same,0,0
510,1970,same,0,0
510,1971,same,0,0
510,1972,same,0,0
510,1973,same,0,0
510,1974,same,0,0
510,1975,same,0,0
510,1976,same,0,0
510,1977,same,0,0
510,1978,same,0,0
510,1979,same,0,0
510,1980,same,0,0
510,1981,same,0,0
510,1982,same,0,0
510,1983,same,0,0
510,1984,same,0,0
510,1985,same,0,0
510,1986,same,0,0
510,1987,same,0,0
510,1988,same,1,0
510,1989,same,1,0
510,1990,up,1,0
510,1991,same,1,0
510,1992,up,0,0
510,1993,same,0,0
510,1994,same,1,0
510,1995,same,1,0
510,1996,up,0,0
510,1997,same,0,0
510,1998,same,0,0
510,1999,same,0,0
510,2000,same,0,0
510,2001,same,0,0
510,2002,same,0,0
510,2003,same,0,0
510,2004,same,0,0
510,2005,same,0,0
510,2006,same,0,0
510,2007,same,0,0
510,2008,same,0,0
510,2009,same,0,0
510,2010,same,0,0
510,2011,same,0,0
510,2012,same,0,0
510,2013,same,0,0
510,2014,same,0,1
510,2015,same,0,1
510,2016,down,0,0
510,2017,same,0,1
510,2018,same,NA,NA
510,2019,down,NA,NA
516,1968,first year of independence,0,0
516,1969,same,0,0
516,1970,same,0,0
516,1971,same,0,0
516,1972,same,0,0
516,1973,same,0,0
516,1974,same,0,0
516,1975,same,0,0
516,1976,same,0,0
516,1977,same,0,0
516,1978,same,0,0
516,1979,same,0,0
516,1980,same,0,0
516,1981,same,0,0
516,1982,same,0,0
516,1983,same,0,0
516,1984,same,0,0
516,1985,same,0,0
516,1986,same,0,0
516,1987,same,0,0
516,1988,same,0,0
516,1989,same,0,0
516,1990,same,1,0
516,1991,same,1,0
516,1992,up,1,0
516,1993,up,0,0
516,1994,same,0,0
516,1995,same,0,0
516,1996,same,0,1
516,1997,same,0,1
516,1998,down,0,0
516,1999,same,0,0
516,2000,same,1,0
516,2001,same,1,0
516,2002,up,0,0
516,2003,same,0,0
516,2004,same,0,1
516,2005,same,0,1
516,2006,down,0,0
516,2007,same,0,0
516,2008,same,0,1
516,2009,same,0,1
516,2010,down,0,0
516,2011,same,0,0
516,2012,same,0,0
516,2013,same,0,1
516,2014,same,0,1
516,2015,down,0,1
516,2016,down,0,1
516,2017,down,0,0
516,2018,same,NA,NA
516,2019,same,NA,NA
517,1968,first year of independence,0,0
517,1969,same,0,0
517,1970,same,0,0
517,1971,same,0,0
517,1972,same,0,0
517,1973,same,0,0
517,1974,same,0,0
517,1975,same,0,0
517,1976,same,0,0
517,1977,same,0,0
517,1978,same,0,0
517,1979,same,0,0
517,1980,same,0,0
517,1981,same,0,0
517,1982,same,0,0
517,1983,same,0,0
517,1984,same,0,0
517,1985,same,0,0
517,1986,same,0,0
517,1987,same,0,0
517,1988,same,0,0
517,1989,same,1,0
517,1990,same,1,0
517,1991,up,0,0
517,1992,same,0,0
517,1993,same,0,1
517,1994,same,0,1
517,1995,down,0,0
517,1996,same,0,0
517,1997,same,0,0
517,1998,same,1,0
517,1999,same,1,0
517,2000,up,0,0
517,2001,same,0,0
517,2002,same,0,0
517,2003,same,0,0
517,2004,same,0,0
517,2005,same,0,0
517,2006,same,0,0
517,2007,same,0,0
517,2008,same,0,0
517,2009,same,0,0
517,2010,same,0,0
517,2011,same,0,0
517,2012,same,0,0
517,2013,same,0,0
517,2014,same,0,0
517,2015,same,0,0
517,2016,same,0,0
517,2017,same,0,0
517,2018,same,NA,NA
517,2019,same,NA,NA
520,1968,first year of independence,0,1
520,1969,down,0,1
520,1970,down,0,0
520,1971,same,0,0
520,1972,same,0,0
520,1973,same,0,0
520,1974,same,0,0
520,1975,same,0,0
520,1976,same,0,0
520,1977,same,0,0
520,1978,same,0,0
520,1979,same,0,0
520,1980,same,0,0
520,1981,same,0,0
520,1982,same,0,0
520,1983,same,0,0
520,1984,same,0,0
520,1985,same,0,0
520,1986,same,0,0
520,1987,same,0,0
520,1988,same,0,0
520,1989,same,1,0
520,1990,same,1,0
520,1991,up,1,0
520,1992,up,0,0
520,1993,same,0,0
520,1994,same,0,0
520,1995,same,0,0
520,1996,same,0,0
520,1997,same,0,0
520,1998,same,1,0
520,1999,same,1,0
520,2000,up,0,0
520,2001,same,0,0
520,2002,same,0,0
520,2003,same,0,0
520,2004,same,0,0
520,2005,same,0,0
520,2006,same,0,0
520,2007,same,0,0
520,2008,same,0,0
520,2009,same,0,0
520,2010,same,1,0
520,2011,same,1,1
520,2012,up,0,1
520,2013,down,0,0
520,2014,same,0,0
520,2015,same,0,0
520,2016,same,0,0
520,2017,same,0,1
520,2018,same,NA,NA
520,2019,down,NA,NA
522,1977,first year of independence,1,0
522,1978,up,0,0
522,1979,same,0,0
522,1980,same,0,0
522,1981,same,0,0
522,1982,same,0,0
522,1983,same,0,0
522,1984,same,0,0
522,1985,same,0,0
522,1986,same,0,0
522,1987,same,0,0
522,1988,same,0,0
522,1989,same,0,0
522,1990,same,1,0
522,1991,same,1,0
522,1992,up,0,0
522,1993,same,0,0
522,1994,same,0,0
522,1995,same,0,0
522,1996,same,0,0
522,1997,same,0,0
522,1998,same,0,0
522,1999,same,0,0
522,2000,same,0,0
522,2001,same,0,0
522,2002,same,0,0
522,2003,same,0,0
522,2004,same,0,0
522,2005,same,0,0
522,2006,same,0,0
522,2007,same,0,0
522,2008,same,0,0
522,2009,same,0,0
522,2010,same,0,0
522,2011,same,0,0
522,2012,same,0,0
522,2013,same,0,0
522,2014,same,0,0
522,2015,same,0,0
522,2016,same,1,0
522,2017,same,1,0
522,2018,up,NA,NA
522,2019,same,NA,NA
530,1968,first year of independence,0,0
530,1969,same,0,0
530,1970,same,0,0
530,1971,same,0,0
530,1972,same,0,0
530,1973,same,0,0
530,1974,same,0,0
530,1975,same,0,0
530,1976,same,0,0
530,1977,same,0,0
530,1978,same,0,0
530,1979,same,0,0
530,1980,same,0,0
530,1981,same,0,0
530,1982,same,0,0
530,1983,same,0,0
530,1984,same,0,0
530,1985,same,0,0
530,1986,same,0,0
530,1987,same,0,0
530,1988,same,0,0
530,1989,same,1,0
530,1990,same,1,0
530,1991,up,1,0
530,1992,up,0,0
530,1993,same,0,0
530,1994,same,0,0
530,1995,same,0,0
530,1996,same,0,0
530,1997,same,0,0
530,1998,same,0,0
530,1999,same,0,0
530,2000,same,0,0
530,2001,same,0,0
530,2002,same,0,0
530,2003,same,0,0
530,2004,same,0,1
530,2005,same,0,1
530,2006,down,0,0
530,2007,same,0,0
530,2008,same,0,0
530,2009,same,0,0
530,2010,same,0,0
530,2011,same,0,0
530,2012,same,0,0
530,2013,same,0,0
530,2014,same,0,0
530,2015,same,0,0
530,2016,same,1,0
530,2017,same,1,0
530,2018,up,NA,NA
530,2019,up,NA,NA
531,1993,first year of independence,0,0
531,1994,same,0,0
531,1995,same,1,0
531,1996,same,1,0
531,1997,up,0,0
531,1998,same,0,0
531,1999,same,0,1
531,2000,same,0,1
531,2001,down,0,1
531,2002,down,0,0
531,2003,same,0,0
531,2004,same,0,0
531,2005,same,0,0
531,2006,same,0,0
531,2007,same,0,0
531,2008,same,0,0
531,2009,same,0,0
531,2010,same,0,0
531,2011,same,0,0
531,2012,same,0,0
531,2013,same,0,0
531,2014,same,0,0
531,2015,same,0,0
531,2016,same,0,0
531,2017,same,0,0
531,2018,same,NA,NA
531,2019,same,NA,NA
540,1975,first year of independence,0,0
540,1976,same,0,0
540,1977,same,0,0
540,1978,same,0,0
540,1979,same,0,0
540,1980,same,0,0
540,1981,same,0,0
540,1982,same,0,0
540,1983,same,0,0
540,1984,same,0,0
540,1985,same,0,0
540,1986,same,0,0
540,1987,same,0,0
540,1988,same,0,0
540,1989,same,0,0
540,1990,same,0,0
540,1991,same,1,0
540,1992,same,1,0
540,1993,up,0,0
540,1994,same,0,0
540,1995,same,0,0
540,1996,same,0,0
540,1997,same,0,0
540,1998,same,0,0
540,1999,same,0,0
540,2000,same,0,0
540,2001,same,1,0
540,2002,same,1,0
540,2003,up,0,0
540,2004,same,0,0
540,2005,same,0,0
540,2006,same,0,0
540,2007,same,0,0
540,2008,same,0,0
540,2009,same,0,0
540,2010,same,0,0
540,2011,same,0,0
540,2012,same,0,0
540,2013,same,0,0
540,2014,same,0,0
540,2015,same,0,0
540,2016,same,1,0
540,2017,same,1,0
540,2018,up,NA,NA
540,2019,up,NA,NA
541,1975,first year of independence,0,0
541,1976,same,0,0
541,1977,same,0,0
541,1978,same,0,0
541,1979,same,0,0
541,1980,same,0,0
541,1981,same,0,0
541,1982,same,0,0
541,1983,same,0,0
541,1984,same,0,0
541,1985,same,0,0
541,1986,same,0,0
541,1987,same,0,0
541,1988,same,1,0
541,1989,same,1,0
541,1990,up,1,0
541,1991,up,0,0
541,1992,same,1,0
541,1993,same,1,0
541,1994,up,0,0
541,1995,same,0,0
541,1996,same,0,0
541,1997,same,0,1
541,1998,same,1,1
541,1999,down,1,0
541,2000,up,0,0
541,2001,same,0,0
541,2002,same,0,0
541,2003,same,0,0
541,2004,same,0,0
541,2005,same,0,0
541,2006,same,0,0
541,2007,same,0,0
541,2008,same,0,0
541,2009,same,0,0
541,2010,same,0,0
541,2011,same,0,0
541,2012,same,0,0
541,2013,same,0,0
541,2014,same,0,0
541,2015,same,0,0
541,2016,same,0,0
541,2017,same,0,0
541,2018,same,NA,NA
541,2019,same,NA,NA
551,1968,first year of independence,0,0
551,1969,same,0,0
551,1970,same,0,0
551,1971,same,0,1
551,1972,same,0,1
551,1973,down,0,1
551,1974,down,0,0
551,1975,same,0,0
551,1976,same,0,0
551,1977,same,0,0
551,1978,same,0,0
551,1979,same,0,0
551,1980,same,0,0
551,1981,same,0,0
551,1982,same,0,0
551,1983,same,0,0
551,1984,same,0,0
551,1985,same,0,0
551,1986,same,0,0
551,1987,same,0,0
551,1988,same,1,0
551,1989,same,1,0
551,1990,up,1,0
551,1991,up,1,0
551,1992,up,0,0
551,1993,same,0,0
551,1994,same,0,0
551,1995,same,0,0
551,1996,same,0,0
551,1997,same,0,0
551,1998,same,0,0
551,1999,same,0,0
551,2000,same,0,0
551,2001,same,0,0
551,2002,same,0,0
551,2003,same,0,0
551,2004,same,0,0
551,2005,same,0,0
551,2006,same,0,0
551,2007,same,0,0
551,2008,same,0,0
551,2009,same,0,0
551,2010,same,0,0
551,2011,same,0,1
551,2012,same,0,1
551,2013,down,0,0
551,2014,same,0,1
551,2015,same,0,1
551,2016,down,0,0
551,2017,same,0,0
551,2018,same,NA,NA
551,2019,same,NA,NA
552,1968,first year of independence,0,0
552,1969,same,0,0
552,1970,same,0,0
552,1971,same,0,0
552,1972,same,0,0
552,1973,same,0,0
552,1974,same,0,0
552,1975,same,0,0
552,1976,same,0,0
552,1977,same,0,0
552,1978,same,1,0
552,1979,same,1,0
552,1980,up,0,0
552,1981,same,0,0
552,1982,same,0,0
552,1983,same,0,0
552,1984,same,0,0
552,1985,same,0,0
552,1986,same,0,0
552,1987,same,0,0
552,1988,same,0,0
552,1989,same,0,0
552,1990,same,0,0
552,1991,same,0,0
552,1992,same,0,0
552,1993,same,0,0
552,1994,same,0,0
552,1995,same,0,0
552,1996,same,0,0
552,1997,same,0,0
552,1998,same,0,0
552,1999,same,0,0
552,2000,same,0,0
552,2001,same,0,0
552,2002,same,0,1
552,2003,same,0,1
552,2004,down,0,0
552,2005,same,0,0
552,2006,same,0,0
552,2007,same,0,0
552,2008,same,1,0
552,2009,same,1,0
552,2010,up,0,0
552,2011,same,1,0
552,2012,same,1,1
552,2013,up,0,1
552,2014,down,0,1
552,2015,same,0,1
552,2016,down,1,0
552,2017,same,1,1
552,2018,up,NA,NA
552,2019,down,NA,NA
553,1968,first year of independence,0,0
553,1969,same,0,0
553,1970,same,0,0
553,1971,same,0,0
553,1972,same,0,0
553,1973,same,0,0
553,1974,same,0,0
553,1975,same,0,0
553,1976,same,0,0
553,1977,same,0,0
553,1978,same,0,0
553,1979,same,0,0
553,1980,same,0,0
553,1981,same,0,0
553,1982,same,0,0
553,1983,same,0,0
553,1984,same,0,0
553,1985,same,0,0
553,1986,same,0,0
553,1987,same,0,0
553,1988,same,0,0
553,1989,same,0,0
553,1990,same,0,0
553,1991,same,1,0
553,1992,same,1,0
553,1993,up,1,0
553,1994,same,1,0
553,1995,up,0,0
553,1996,same,0,0
553,1997,same,0,0
553,1998,same,0,0
553,1999,same,0,0
553,2000,same,0,0
553,2001,same,0,0
553,2002,same,0,0
553,2003,same,0,0
553,2004,same,0,0
553,2005,same,0,0
553,2006,same,0,0
553,2007,same,0,0
553,2008,same,0,0
553,2009,same,0,0
553,2010,same,0,0
553,2011,same,1,0
553,2012,same,1,0
553,2013,up,0,0
553,2014,same,0,0
553,2015,same,0,0
553,2016,same,0,0
553,2017,same,0,0
553,2018,same,NA,NA
553,2019,same,NA,NA
560,1968,first year of independence,0,0
560,1969,same,0,0
560,1970,same,0,0
560,1971,same,0,0
560,1972,same,0,0
560,1973,same,0,0
560,1974,same,0,0
560,1975,same,0,0
560,1976,same,0,0
560,1977,same,0,0
560,1978,same,0,0
560,1979,same,0,0
560,1980,same,0,0
560,1981,same,0,0
560,1982,same,0,0
560,1983,same,0,0
560,1984,same,0,0
560,1985,same,0,0
560,1986,same,0,0
560,1987,same,0,0
560,1988,same,1,0
560,1989,same,1,0
560,1990,up,0,0
560,1991,same,1,0
560,1992,same,1,0
560,1993,up,1,0
560,1994,up,0,0
560,1995,same,0,0
560,1996,same,0,0
560,1997,same,0,0
560,1998,same,0,0
560,1999,same,0,0
560,2000,same,0,0
560,2001,same,0,0
560,2002,same,0,0
560,2003,same,0,0
560,2004,same,0,0
560,2005,same,0,0
560,2006,same,0,0
560,2007,same,0,0
560,2008,same,0,0
560,2009,same,0,0
560,2010,same,0,0
560,2011,same,0,0
560,2012,same,0,0
560,2013,same,0,0
560,2014,same,0,0
560,2015,same,0,0
560,2016,same,0,0
560,2017,same,0,0
560,2018,same,NA,NA
560,2019,same,NA,NA
565,1990,first year of independence,0,0
565,1991,same,0,0
565,1992,same,0,0
565,1993,same,0,0
565,1994,same,0,0
565,1995,same,0,0
565,1996,same,0,0
565,1997,same,0,0
565,1998,same,0,0
565,1999,same,0,0
565,2000,same,0,0
565,2001,same,0,0
565,2002,same,0,0
565,2003,same,0,0
565,2004,same,0,0
565,2005,same,0,0
565,2006,same,0,0
565,2007,same,0,0
565,2008,same,0,0
565,2009,same,0,0
565,2010,same,0,0
565,2011,same,0,0
565,2012,same,0,0
565,2013,same,0,0
565,2014,same,0,0
565,2015,same,0,0
565,2016,same,0,0
565,2017,same,0,0
565,2018,same,NA,NA
565,2019,same,NA,NA
570,1968,first year of independence,0,0
570,1969,same,0,0
570,1970,same,0,0
570,1971,same,0,0
570,1972,same,0,0
570,1973,same,0,0
570,1974,same,0,0
570,1975,same,0,0
570,1976,same,0,0
570,1977,same,0,0
570,1978,same,0,0
570,1979,same,0,0
570,1980,same,0,0
570,1981,same,0,0
570,1982,same,0,0
570,1983,same,0,0
570,1984,same,0,0
570,1985,same,0,0
570,1986,same,0,0
570,1987,same,0,0
570,1988,same,0,0
570,1989,same,0,0
570,1990,same,0,0
570,1991,same,1,0
570,1992,same,1,0
570,1993,up,0,0
570,1994,same,0,0
570,1995,same,0,0
570,1996,same,0,0
570,1997,same,0,0
570,1998,same,0,0
570,1999,same,0,0
570,2000,same,0,0
570,2001,same,0,0
570,2002,same,0,0
570,2003,same,0,0
570,2004,same,0,0
570,2005,same,0,0
570,2006,same,0,0
570,2007,same,0,0
570,2008,same,0,0
570,2009,same,0,0
570,2010,same,0,0
570,2011,same,0,0
570,2012,same,0,0
570,2013,same,0,1
570,2014,same,0,1
570,2015,down,0,0
570,2016,same,1,0
570,2017,same,1,0
570,2018,up,NA,NA
570,2019,same,NA,NA
571,1968,first year of independence,0,0
571,1969,same,0,0
571,1970,same,0,0
571,1971,same,0,0
571,1972,same,0,0
571,1973,same,0,0
571,1974,same,0,0
571,1975,same,0,0
571,1976,same,0,0
571,1977,same,0,0
571,1978,same,0,0
571,1979,same,0,0
571,1980,same,0,0
571,1981,same,0,0
571,1982,same,0,0
571,1983,same,0,0
571,1984,same,0,0
571,1985,same,0,0
571,1986,same,0,0
571,1987,same,0,0
571,1988,same,0,0
571,1989,same,0,0
571,1990,same,0,0
571,1991,same,0,0
571,1992,same,0,0
571,1993,same,0,0
571,1994,same,0,0
571,1995,same,0,0
571,1996,same,0,0
571,1997,same,0,0
571,1998,same,0,0
571,1999,same,0,0
571,2000,same,0,0
571,2001,same,0,0
571,2002,same,0,0
571,2003,same,0,0
571,2004,same,0,0
571,2005,same,0,0
571,2006,same,0,0
571,2007,same,0,0
571,2008,same,0,0
571,2009,same,0,0
571,2010,same,0,0
571,2011,same,0,1
571,2012,same,0,1
571,2013,down,0,0
571,2014,same,0,0
571,2015,same,0,0
571,2016,same,0,0
571,2017,same,0,0
571,2018,same,NA,NA
571,2019,same,NA,NA
572,1968,first year of independence,0,0
572,1969,same,0,0
572,1970,same,0,0
572,1971,same,0,0
572,1972,same,0,0
572,1973,same,0,0
572,1974,same,0,0
572,1975,same,0,0
572,1976,same,0,0
572,1977,same,0,0
572,1978,same,0,0
572,1979,same,0,0
572,1980,same,0,0
572,1981,same,0,0
572,1982,same,0,0
572,1983,same,0,0
572,1984,same,0,0
572,1985,same,0,0
572,1986,same,0,0
572,1987,same,0,0
572,1988,same,0,0
572,1989,same,0,0
572,1990,same,0,0
572,1991,same,0,0
572,1992,same,0,0
572,1993,same,0,0
572,1994,same,0,0
572,1995,same,0,0
572,1996,same,0,0
572,1997,same,0,0
572,1998,same,0,0
572,1999,same,0,0
572,2000,same,0,0
572,2001,same,0,0
572,2002,same,0,0
572,2003,same,0,0
572,2004,same,0,0
572,2005,same,0,0
572,2006,same,0,0
572,2007,same,0,0
572,2008,same,0,0
572,2009,same,0,0
572,2010,same,0,0
572,2011,same,0,0
572,2012,same,0,0
572,2013,same,0,0
572,2014,same,0,0
572,2015,same,0,0
572,2016,same,0,0
572,2017,same,0,0
572,2018,same,NA,NA
572,2019,same,NA,NA
580,1968,first year of independence,0,0
580,1969,same,0,0
580,1970,same,1,0
580,1971,same,1,0
580,1972,up,0,0
580,1973,same,0,1
580,1974,same,0,1
580,1975,down,0,0
580,1976,same,0,0
580,1977,same,0,0
580,1978,same,0,0
580,1979,same,0,0
580,1980,same,0,0
580,1981,same,0,0
580,1982,same,0,0
580,1983,same,0,0
580,1984,same,0,0
580,1985,same,0,0
580,1986,same,0,0
580,1987,same,0,0
580,1988,same,0,0
580,1989,same,1,0
580,1990,same,1,0
580,1991,up,1,0
580,1992,up,0,0
580,1993,same,0,0
580,1994,same,0,0
580,1995,same,0,1
580,1996,same,0,1
580,1997,down,0,0
580,1998,same,0,0
580,1999,same,0,0
580,2000,same,0,1
580,2001,same,0,1
580,2002,down,0,0
580,2003,same,0,0
580,2004,same,0,0
580,2005,same,0,0
580,2006,same,0,0
580,2007,same,0,1
580,2008,same,0,1
580,2009,down,0,0
580,2010,same,0,0
580,2011,same,1,0
580,2012,same,1,0
580,2013,up,0,0
580,2014,same,0,0
580,2015,same,0,0
580,2016,same,0,0
580,2017,same,0,0
580,2018,same,NA,NA
580,2019,same,NA,NA
581,1975,first year of independence,0,0
581,1976,same,0,0
581,1977,same,0,0
581,1978,same,0,0
581,1979,same,0,0
581,1980,same,0,0
581,1981,same,0,0
581,1982,same,0,0
581,1983,same,0,0
581,1984,same,0,0
581,1985,same,0,0
581,1986,same,0,0
581,1987,same,0,0
581,1988,same,1,0
581,1989,same,1,0
581,1990,up,0,0
581,1991,same,0,0
581,1992,same,0,0
581,1993,same,0,0
581,1994,same,0,0
581,1995,same,0,0
581,1996,same,0,0
581,1997,same,0,0
581,1998,same,0,0
581,1999,same,0,0
581,2000,same,0,0
581,2001,same,0,0
581,2002,same,0,0
581,2003,same,0,0
581,2004,same,0,0
581,2005,same,0,0
581,2006,same,0,0
581,2007,same,0,0
581,2008,same,0,0
581,2009,same,0,0
581,2010,same,0,0
581,2011,same,0,0
581,2012,same,1,0
581,2013,same,1,0
581,2014,up,0,0
581,2015,same,0,0
581,2016,same,0,0
581,2017,same,0,0
581,2018,same,NA,NA
581,2019,same,NA,NA
590,1968,first year of independence,0,0
590,1969,same,0,0
590,1970,same,0,0
590,1971,same,0,0
590,1972,same,0,0
590,1973,same,0,0
590,1974,same,0,0
590,1975,same,0,0
590,1976,same,0,0
590,1977,same,0,0
590,1978,same,0,0
590,1979,same,0,0
590,1980,same,0,0
590,1981,same,0,0
590,1982,same,0,0
590,1983,same,0,0
590,1984,same,0,0
590,1985,same,0,0
590,1986,same,0,0
590,1987,same,0,0
590,1988,same,0,0
590,1989,same,0,0
590,1990,same,0,0
590,1991,same,0,0
590,1992,same,0,0
590,1993,same,0,0
590,1994,same,0,0
590,1995,same,0,0
590,1996,same,0,0
590,1997,same,0,0
590,1998,same,0,0
590,1999,same,0,0
590,2000,same,0,0
590,2001,same,0,0
590,2002,same,0,0
590,2003,same,0,0
590,2004,same,0,0
590,2005,same,0,0
590,2006,same,0,0
590,2007,same,0,0
590,2008,same,0,0
