"gwcode","date","year","epr_groups","epr_elf","epr_excluded_groups_count","epr_excluded_group_pop","epr_inpower_groups_count","epr_inpower_groups_pop","epr_regaut_groups_count","epr_regaut_group_pop"
385,2011-01-01,2011,1,1,0,0,1,1,0,0
390,2011-01-01,2011,1,1,0,0,1,1,0,0
395,2011-01-01,2011,1,1,0,0,1,1,0,0
396,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
397,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
402,2011-01-01,2011,1,1,0,0,1,1,0,0
403,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
404,2011-01-01,2011,5,0.1549,0,0,5,0.73,0,0
411,2011-01-01,2011,5,0.740076,4,0.115,1,0.857,0,0
420,2011-01-01,2011,5,0.224575,0,0,5,0.855,0,0
432,2011-01-01,2011,3,0.8158,0,0,3,1,1,0.07
433,2011-01-01,2011,5,0.27405,0,0,5,0.95,0,0
434,2011-01-01,2011,4,0.188125,0,0,4,0.815,0,0
435,2011-01-01,2011,3,0.34,1,0.3,2,0.7,0,0
436,2011-01-01,2011,5,0.37045,4,0.69,1,0.22,0,0
437,2011-01-01,2011,5,0.2261,0,0,5,0.97,0,0
438,2011-01-01,2011,3,0.29,1,0.4,2,0.5,0,0
439,2011-01-01,2011,1,0.4489,0,0,1,0.67,0,0
450,2011-01-01,2011,5,0.014489,0,0,5,0.237,0,0
451,2011-01-01,2011,5,0.1916,0,0,5,0.78,0,0
452,2011-01-01,2011,5,0.22005,0,0,5,0.94,0,0
461,2011-01-01,2011,2,0.2665,0,0,2,0.71,0,0
471,2011-01-01,2011,6,0.1417,0,0,6,0.85,0,0
475,2011-01-01,2011,6,0.17125,2,0.03,4,0.78,5,0.805
481,2011-01-01,2011,4,0.2226,0,0,4,0.84,0,0
482,2011-01-01,2011,5,0.122109,0,0,5,0.513,0,0
483,2011-01-01,2011,6,0.07955,1,0.04,5,0.42,0,0
484,2011-01-01,2011,6,0.1209,3,0.38,3,0.25,0,0
490,2011-01-01,2011,13,0.065845,9,0.563,4,0.226,0,0
500,2011-01-01,2011,9,0.078428,3,0.239,6,0.485,0,0
501,2011-01-01,2011,8,0.148,0,0,8,0.92,0,0
510,2011-01-01,2011,5,0.494448,3,0.036,2,0.964,1,0.018
516,2011-01-01,2011,2,0.7421,0,0,2,0.99,0,0
517,2011-01-01,2011,2,0.7281,1,0.84,1,0.15,0,0
520,2011-01-01,2011,1,1,0,0,1,1,0,0
522,2011-01-01,2011,2,0.4321,0,0,2,0.91,0,0
530,2011-01-01,2011,9,0.23984195,6,0.2941,3,0.6742,4,0.8766
531,2011-01-01,2011,5,0.387,3,0.11,2,0.87,0,0
540,2011-01-01,2011,5,0.2374,4,0.62,1,0.26,0,0
541,2011-01-01,2011,3,0.096462,1,0.098,2,0.354,0,0
551,2011-01-01,2011,7,0.2974,0,0,7,1,0,0
552,2011-01-01,2011,3,0.6921,1,0.01,2,0.96,0,0
553,2011-01-01,2011,3,0.3912,0,0,3,1,0,0
560,2011-01-01,2011,14,0.12427504,1,2e-04,13,0.985,0,0
565,2011-01-01,2011,12,0.273667,4,0.093,8,0.878,0,0
570,2011-01-01,2011,1,1,0,0,1,1,0,0
571,2011-01-01,2011,10,0.332921,7,0.088,3,0.665,0,0
572,2011-01-01,2011,1,1,0,0,1,1,0,0
580,2011-01-01,2011,2,0.385466,0,0,2,0.874,0,0
581,2011-01-01,2011,3,0.453978,0,0,3,1,3,1
590,2011-01-01,2011,6,0.2693,2,0.12,4,0.85,0,0
591,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
600,2011-01-01,2011,3,0.504384,2,0.408,1,0.592,0,0
615,2011-01-01,2011,2,0.5968,1,0.28,1,0.72,0,0
616,2011-01-01,2011,1,0.9604,0,0,1,0.98,0,0
620,2011-01-01,2011,4,0.724872,3,0.156,1,0.844,0,0
625,2011-01-01,2011,16,0.142129,14,0.767,2,0.25,1,0.1
626,2011-01-01,2011,10,0.22115,8,0.32,2,0.6,0,0
630,2011-01-01,2011,11,0.32588291,9,0.1691,2,0.75,0,0
640,2011-01-01,2011,3,0.59494356,2,0.1866,1,0.75,0,0
645,2011-01-01,2011,5,0.453851,2,0.011,3,0.98,1,0.17
651,2011-01-01,2011,2,0.8362,1,0.09,1,0.91,0,0
652,2011-01-01,2011,5,0.4567,4,0.86,1,0.13,0,0
660,2011-01-01,2011,11,0.1869,4,0.13,7,0.86,0,0
663,2011-01-01,2011,3,0.4136,2,0.56,1,0.4,0,0
666,2011-01-01,2011,5,0.2263,2,0.43,3,0.56,0,0
670,2011-01-01,2011,4,0.2201,2,0.17,2,0.62,0,0
678,2011-01-01,2011,4,0.375,1,0.01,3,0.99,0,0
690,2011-01-01,2011,3,0.0659,1,0.03,2,0.34,0,0
692,2011-01-01,2011,2,0.145,1,0.35,1,0.15,0,0
694,2011-01-01,2011,1,0.013456,0,0,1,0.116,0,0
696,2011-01-01,2011,1,0.0144,0,0,1,0.12,0,0
698,2011-01-01,2011,1,0.5476,0,0,1,0.74,0,0
700,2011-01-01,2011,12,0.250214,1,0.015,11,0.911,4,0.85
701,2011-01-01,2011,4,0.7263,3,0.1,1,0.85,0,0
702,2011-01-01,2011,6,0.689499,4,0.157,2,0.822,0,0
703,2011-01-01,2011,4,0.45597,3,0.273,1,0.649,0,0
704,2011-01-01,2011,4,0.64615,3,0.13,1,0.8,1,0.025
705,2011-01-01,2011,6,0.465995,5,0.324,1,0.631,0,0
710,2011-01-01,2011,37,0.83959836,36,0.0834,1,0.916,19,0.0689
712,2011-01-01,2011,2,0.8125,1,0.05,1,0.9,1,0.05
713,2011-01-01,2011,3,0.7256,1,0.02,2,0.98,0,0
731,2011-01-01,2011,1,1,0,0,1,1,0,0
732,2011-01-01,2011,1,1,0,0,1,1,0,0
740,2011-01-01,2011,5,0.96212168,2,0.012,3,0.988,1,0.01
750,2011-01-01,2011,21,0.12051623,6,0.0115,15,0.956,17,0.6367
760,2011-01-01,2011,3,0.24,2,0.6,1,0.2,0,0
770,2011-01-01,2011,8,0.363309,5,0.135,3,0.85,0,0
771,2011-01-01,2011,4,0.811129,3,0.112,1,0.895,0,0
775,2011-01-01,2011,12,0.477711,11,0.307,1,0.68,7,0.233
780,2011-01-01,2011,4,0.5657,3,0.23,1,0.74,0,0
781,2011-01-01,2011,1,0.9801,0,0,1,0.99,0,0
790,2011-01-01,2011,6,0.2343,3,0.5,3,0.49,0,0
800,2011-01-01,2011,5,0.68125,3,0.065,2,0.935,0,0
811,2011-01-01,2011,6,0.9032,2,0.02,4,0.976,0,0
812,2011-01-01,2011,6,0.3502,2,0.1,4,0.9,0,0
816,2011-01-01,2011,10,0.723934,9,0.106,1,0.85,0,0
820,2011-01-01,2011,6,0.404406,3,0.065,3,0.903,2,0.059
830,2011-01-01,2011,4,0.5735,0,0,4,0.99,0,0
835,2011-01-01,2011,4,0.3455,3,0.24,1,0.57,0,0
840,2011-01-01,2011,4,0.746332,2,0.126,2,0.874,1,0.051
850,2011-01-01,2011,16,0.22513816,3,0.0689,13,0.7269,10,0.7468
860,2011-01-01,2011,1,1,0,0,1,1,0,0
900,2011-01-01,2011,3,0.7076,1,0.02,2,0.88,0,0
910,2011-01-01,2011,2,0.934312,1,0.034,1,0.966,1,0.034
920,2011-01-01,2011,4,0.55049,1,0.044,3,0.91,0,0
935,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
940,2011-01-01,2011,1,1,0,0,1,1,0,0
950,2011-01-01,2011,2,0.467617,0,0,2,0.935,0,0
970,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
971,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
972,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
973,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
983,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
986,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
987,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
990,2011-01-01,2011,NA,NA,NA,NA,NA,NA,NA,NA
2,2012-01-01,2012,6,0.47549784,2,0.0128,4,0.978,1,0.0078
20,2012-01-01,2012,3,0.402849,1,0.043,2,0.82,3,0.863
31,2012-01-01,2012,2,0.724709,0,0,2,0.897,0,0
40,2012-01-01,2012,2,0.539762,0,0,2,1,0,0
41,2012-01-01,2012,1,1,0,0,1,1,0,0
42,2012-01-01,2012,1,1,0,0,1,1,0,0
51,2012-01-01,2012,1,1,0,0,1,1,0,0
52,2012-01-01,2012,2,0.24228,0,0,2,0.696,0,0
53,2012-01-01,2012,1,1,0,0,1,1,0,0
54,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
55,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
56,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
57,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
58,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
60,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
70,2012-01-01,2012,4,0.664314,3,0.199,1,0.801,1,0.007
80,2012-01-01,2012,4,0.363412,2,0.174,2,0.788,0,0
90,2012-01-01,2012,4,0.495638,3,0.52,1,0.48,0,0
91,2012-01-01,2012,3,0.833256,2,0.086,1,0.91,0,0
92,2012-01-01,2012,2,0.82,1,0.1,1,0.9,0,0
93,2012-01-01,2012,4,0.748929,3,0.127,1,0.86,0,0
94,2012-01-01,2012,3,0.707229,2,0.102,1,0.837,0,0
95,2012-01-01,2012,5,0.661434,4,0.198,1,0.8,3,0.058
100,2012-01-01,2012,3,0.586956,2,0.264,1,0.73,1,0.034
101,2012-01-01,2012,3,0.735458,2,0.152,1,0.848,1,0.027
110,2012-01-01,2012,3,0.288893,2,0.394,1,0.435,0,0
115,2012-01-01,2012,6,0.22693516,3,0.27,3,0.7014,0,0
130,2012-01-01,2012,4,0.6734,3,0.19,1,0.81,2,0.14
135,2012-01-01,2012,4,0.403365,3,0.423,1,0.52,1,0.012
140,2012-01-01,2012,3,0.484594,2,0.511,1,0.477,0,0
145,2012-01-01,2012,4,0.3276,1,0.03,3,0.97,3,0.97
150,2012-01-01,2012,2,0.893425,1,0.02,1,0.945,0,0
155,2012-01-01,2012,3,0.83395,2,0.09,1,0.91,0,0
160,2012-01-01,2012,2,0.941125,1,0.015,1,0.97,0,0
165,2012-01-01,2012,2,0.830548,1,0.078,1,0.908,0,0
200,2012-01-01,2012,7,0.675039,4,0.07,3,0.929,4,0.136
205,2012-01-01,2012,1,1,0,0,1,1,0,0
210,2012-01-01,2012,1,1,0,0,1,1,0,0
211,2012-01-01,2012,3,0.5082,1,0.01,2,0.99,3,1
212,2012-01-01,2012,1,1,0,0,1,1,0,0
220,2012-01-01,2012,4,0.952644,3,0.014,1,0.976,1,0.004
221,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
223,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
225,2012-01-01,2012,3,0.45499,0,0,3,0.938,3,0.938
230,2012-01-01,2012,5,0.497838,4,0.302,1,0.68,3,0.283
232,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
235,2012-01-01,2012,1,1,0,0,1,1,0,0
260,2012-01-01,2012,1,1,0,0,1,1,0,0
290,2012-01-01,2012,6,0.92179909,4,0.025,2,0.9603,0,0
305,2012-01-01,2012,2,0.864936,1,0.006,1,0.93,0,0
310,2012-01-01,2012,2,0.8125,1,0.05,1,0.9,0,0
316,2012-01-01,2012,1,0.944784,0,0,1,0.972,0,0
317,2012-01-01,2012,2,0.659837,0,0,2,0.907,0,0
325,2012-01-01,2012,6,0.874796,5,0.039,1,0.935,4,0.038
331,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
338,2012-01-01,2012,1,1,0,0,1,1,0,0
339,2012-01-01,2012,3,0.6792,2,0.1,1,0.82,0,0
340,2012-01-01,2012,7,0.704167,6,0.083,1,0.838,1,0.035
341,2012-01-01,2012,6,0.315931,5,0.625,1,0.45,0,0
343,2012-01-01,2012,7,0.478331,5,0.097,2,0.894,0,0
344,2012-01-01,2012,6,0.81916282,5,0.0618,1,0.904,0,0
346,2012-01-01,2012,4,0.369681,1,0.01,3,0.963,3,0.963
347,2012-01-01,2012,6,0.813302,5,0.094,1,0.9,0,0
349,2012-01-01,2012,4,0.69057345,3,0.0053,1,0.831,0,0
350,2012-01-01,2012,4,0.922158,3,0.04,1,0.96,0,0
352,2012-01-01,2012,2,0.6724,1,0.18,1,0.8,1,0.18
355,2012-01-01,2012,5,0.701693,3,0.152,2,0.847,0,0
359,2012-01-01,2012,4,0.535944,3,0.268,1,0.7,1,0.038
360,2012-01-01,2012,4,0.80601,2,0.027,2,0.961,0,0
365,2012-01-01,2012,44,0.63947433,38,0.1785,6,0.8144,26,0.1311
366,2012-01-01,2012,4,0.527187,3,0.29,1,0.679,0,0
367,2012-01-01,2012,4,0.428537,3,0.353,1,0.586,0,0
368,2012-01-01,2012,3,0.716684,2,0.124,1,0.842,0,0
369,2012-01-01,2012,6,0.63531104,4,0.0162,2,0.951,1,0.173
370,2012-01-01,2012,3,0.627505,1,0.041,2,0.912,0,0
371,2012-01-01,2012,3,0.95861081,2,0.0139,1,0.979,0,0
372,2012-01-01,2012,5,0.674713,4,0.156,1,0.817,2,0.046
373,2012-01-01,2012,4,0.847138,3,0.046,1,0.92,1,0.013
375,2012-01-01,2012,2,0.8685,0,0,2,0.99,0,0
380,2012-01-01,2012,1,1,0,0,1,1,0,0
385,2012-01-01,2012,1,1,0,0,1,1,0,0
390,2012-01-01,2012,1,1,0,0,1,1,0,0
395,2012-01-01,2012,1,1,0,0,1,1,0,0
396,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
397,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
402,2012-01-01,2012,1,1,0,0,1,1,0,0
403,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
404,2012-01-01,2012,5,0.1549,0,0,5,0.73,0,0
411,2012-01-01,2012,5,0.740076,4,0.115,1,0.857,0,0
420,2012-01-01,2012,5,0.224575,0,0,5,0.855,0,0
432,2012-01-01,2012,3,0.8158,0,0,3,1,1,0.07
433,2012-01-01,2012,5,0.27405,0,0,5,0.95,0,0
434,2012-01-01,2012,4,0.188125,0,0,4,0.815,0,0
435,2012-01-01,2012,3,0.34,1,0.3,2,0.7,0,0
436,2012-01-01,2012,5,0.37045,0,0,5,0.91,0,0
437,2012-01-01,2012,5,0.2261,1,0.11,4,0.86,0,0
438,2012-01-01,2012,3,0.29,1,0.4,2,0.5,0,0
439,2012-01-01,2012,1,0.4489,0,0,1,0.67,0,0
450,2012-01-01,2012,5,0.014489,0,0,5,0.237,0,0
451,2012-01-01,2012,5,0.1916,0,0,5,0.78,0,0
452,2012-01-01,2012,5,0.22005,0,0,5,0.94,0,0
461,2012-01-01,2012,2,0.2665,0,0,2,0.71,0,0
471,2012-01-01,2012,6,0.1417,0,0,6,0.85,0,0
475,2012-01-01,2012,6,0.17125,2,0.03,4,0.78,5,0.805
481,2012-01-01,2012,4,0.2226,0,0,4,0.84,0,0
482,2012-01-01,2012,5,0.122109,0,0,5,0.513,0,0
483,2012-01-01,2012,6,0.07955,1,0.04,5,0.42,0,0
484,2012-01-01,2012,6,0.1209,3,0.38,3,0.25,0,0
490,2012-01-01,2012,13,0.065845,9,0.563,4,0.226,0,0
500,2012-01-01,2012,9,0.078428,3,0.239,6,0.485,0,0
501,2012-01-01,2012,8,0.148,1,0.02,7,0.9,0,0
510,2012-01-01,2012,5,0.494448,3,0.036,2,0.964,1,0.018
516,2012-01-01,2012,2,0.7421,0,0,2,0.99,0,0
517,2012-01-01,2012,2,0.7281,1,0.84,1,0.15,0,0
520,2012-01-01,2012,1,1,0,0,1,1,0,0
522,2012-01-01,2012,2,0.4321,0,0,2,0.91,0,0
530,2012-01-01,2012,9,0.23984195,6,0.2941,3,0.6742,4,0.8766
531,2012-01-01,2012,5,0.387,3,0.11,2,0.87,0,0
540,2012-01-01,2012,5,0.2374,4,0.62,1,0.26,0,0
541,2012-01-01,2012,3,0.096462,1,0.098,2,0.354,0,0
551,2012-01-01,2012,7,0.2974,0,0,7,1,0,0
552,2012-01-01,2012,3,0.6921,1,0.01,2,0.96,0,0
553,2012-01-01,2012,3,0.3912,0,0,3,1,0,0
560,2012-01-01,2012,14,0.12427504,1,2e-04,13,0.985,0,0
565,2012-01-01,2012,12,0.273667,4,0.093,8,0.878,0,0
570,2012-01-01,2012,1,1,0,0,1,1,0,0
571,2012-01-01,2012,10,0.332921,7,0.088,3,0.665,0,0
572,2012-01-01,2012,1,1,0,0,1,1,0,0
580,2012-01-01,2012,2,0.385466,0,0,2,0.874,0,0
581,2012-01-01,2012,3,0.453978,0,0,3,1,3,1
590,2012-01-01,2012,6,0.2693,2,0.12,4,0.85,0,0
591,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
600,2012-01-01,2012,3,0.504384,2,0.408,1,0.592,0,0
615,2012-01-01,2012,2,0.5968,1,0.28,1,0.72,0,0
616,2012-01-01,2012,1,0.9604,0,0,1,0.98,0,0
620,2012-01-01,2012,4,0.724872,3,0.156,1,0.844,0,0
625,2012-01-01,2012,9,0.201083,8,0.755,1,0.19,0,0
626,2012-01-01,2012,10,0.22115,8,0.32,2,0.6,0,0
630,2012-01-01,2012,11,0.32588291,9,0.1691,2,0.75,0,0
640,2012-01-01,2012,3,0.59494356,2,0.1866,1,0.75,0,0
645,2012-01-01,2012,5,0.453851,3,0.196,2,0.795,1,0.17
651,2012-01-01,2012,2,0.8362,1,0.09,1,0.91,0,0
652,2012-01-01,2012,5,0.4567,4,0.86,1,0.13,0,0
660,2012-01-01,2012,11,0.1869,4,0.13,7,0.86,0,0
663,2012-01-01,2012,3,0.4136,2,0.56,1,0.4,0,0
666,2012-01-01,2012,5,0.2263,2,0.43,3,0.56,0,0
670,2012-01-01,2012,4,0.2201,2,0.17,2,0.62,0,0
678,2012-01-01,2012,4,0.375,1,0.01,3,0.99,0,0
690,2012-01-01,2012,3,0.0659,1,0.03,2,0.34,0,0
692,2012-01-01,2012,2,0.145,1,0.35,1,0.15,0,0
694,2012-01-01,2012,1,0.013456,0,0,1,0.116,0,0
696,2012-01-01,2012,1,0.0144,0,0,1,0.12,0,0
698,2012-01-01,2012,1,0.5476,0,0,1,0.74,0,0
700,2012-01-01,2012,12,0.250214,1,0.015,11,0.911,4,0.85
701,2012-01-01,2012,4,0.7263,3,0.1,1,0.85,0,0
702,2012-01-01,2012,6,0.689499,4,0.157,2,0.822,0,0
703,2012-01-01,2012,4,0.45597,3,0.273,1,0.649,0,0
704,2012-01-01,2012,4,0.64615,3,0.13,1,0.8,1,0.025
705,2012-01-01,2012,6,0.465995,5,0.324,1,0.631,0,0
710,2012-01-01,2012,37,0.83959836,36,0.0834,1,0.916,19,0.0689
712,2012-01-01,2012,2,0.8125,1,0.05,1,0.9,1,0.05
713,2012-01-01,2012,3,0.7256,1,0.02,2,0.98,0,0
731,2012-01-01,2012,1,1,0,0,1,1,0,0
732,2012-01-01,2012,1,1,0,0,1,1,0,0
740,2012-01-01,2012,5,0.96212168,2,0.012,3,0.988,1,0.01
750,2012-01-01,2012,21,0.12051623,6,0.0115,15,0.956,17,0.6367
760,2012-01-01,2012,3,0.24,2,0.6,1,0.2,0,0
770,2012-01-01,2012,8,0.363309,5,0.135,3,0.85,0,0
771,2012-01-01,2012,4,0.811129,3,0.112,1,0.895,0,0
775,2012-01-01,2012,12,0.477711,11,0.307,1,0.68,0,0
780,2012-01-01,2012,4,0.5657,3,0.23,1,0.74,0,0
781,2012-01-01,2012,1,0.9801,0,0,1,0.99,0,0
790,2012-01-01,2012,6,0.2343,3,0.5,3,0.49,0,0
800,2012-01-01,2012,5,0.68125,3,0.065,2,0.935,0,0
811,2012-01-01,2012,6,0.9032,2,0.02,4,0.976,0,0
812,2012-01-01,2012,6,0.3502,2,0.1,4,0.9,0,0
816,2012-01-01,2012,10,0.723934,9,0.106,1,0.85,0,0
820,2012-01-01,2012,6,0.404406,3,0.065,3,0.903,2,0.059
830,2012-01-01,2012,4,0.5735,0,0,4,0.99,0,0
835,2012-01-01,2012,4,0.3455,3,0.24,1,0.57,0,0
840,2012-01-01,2012,4,0.746332,2,0.126,2,0.874,1,0.051
850,2012-01-01,2012,16,0.22513816,3,0.0689,13,0.7269,10,0.7468
860,2012-01-01,2012,1,1,0,0,1,1,0,0
900,2012-01-01,2012,3,0.7076,1,0.02,2,0.88,0,0
910,2012-01-01,2012,2,0.934312,1,0.034,1,0.966,1,0.034
920,2012-01-01,2012,4,0.55049,1,0.044,3,0.91,0,0
935,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
940,2012-01-01,2012,1,1,0,0,1,1,0,0
950,2012-01-01,2012,2,0.467617,0,0,2,0.935,0,0
970,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
971,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
972,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
973,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
983,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
986,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
987,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
990,2012-01-01,2012,NA,NA,NA,NA,NA,NA,NA,NA
2,2013-01-01,2013,6,0.47549784,2,0.0128,4,0.978,1,0.0078
20,2013-01-01,2013,3,0.402849,1,0.043,2,0.82,3,0.863
31,2013-01-01,2013,2,0.724709,0,0,2,0.897,0,0
40,2013-01-01,2013,2,0.539762,0,0,2,1,0,0
41,2013-01-01,2013,1,1,0,0,1,1,0,0
42,2013-01-01,2013,1,1,0,0,1,1,0,0
51,2013-01-01,2013,1,1,0,0,1,1,0,0
52,2013-01-01,2013,2,0.24228,0,0,2,0.696,0,0
53,2013-01-01,2013,1,1,0,0,1,1,0,0
54,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
55,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
56,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
57,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
58,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
60,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
70,2013-01-01,2013,4,0.664314,3,0.199,1,0.801,1,0.007
80,2013-01-01,2013,4,0.363412,2,0.174,2,0.788,0,0
90,2013-01-01,2013,4,0.495638,3,0.52,1,0.48,0,0
91,2013-01-01,2013,3,0.833256,2,0.086,1,0.91,0,0
92,2013-01-01,2013,2,0.82,1,0.1,1,0.9,0,0
93,2013-01-01,2013,4,0.748929,3,0.127,1,0.86,0,0
94,2013-01-01,2013,3,0.707229,2,0.102,1,0.837,0,0
95,2013-01-01,2013,5,0.661434,4,0.198,1,0.8,3,0.058
100,2013-01-01,2013,3,0.586956,2,0.264,1,0.73,1,0.034
101,2013-01-01,2013,3,0.735458,2,0.152,1,0.848,1,0.027
110,2013-01-01,2013,3,0.288893,2,0.394,1,0.435,0,0
115,2013-01-01,2013,6,0.22693516,3,0.27,3,0.7014,0,0
130,2013-01-01,2013,4,0.6734,3,0.19,1,0.81,2,0.14
135,2013-01-01,2013,4,0.403365,3,0.423,1,0.52,1,0.012
140,2013-01-01,2013,3,0.484594,2,0.511,1,0.477,0,0
145,2013-01-01,2013,4,0.3276,1,0.03,3,0.97,3,0.97
150,2013-01-01,2013,2,0.893425,1,0.02,1,0.945,0,0
155,2013-01-01,2013,3,0.83395,2,0.09,1,0.91,0,0
160,2013-01-01,2013,2,0.941125,1,0.015,1,0.97,0,0
165,2013-01-01,2013,2,0.830548,1,0.078,1,0.908,0,0
200,2013-01-01,2013,7,0.675039,4,0.07,3,0.929,4,0.136
205,2013-01-01,2013,1,1,0,0,1,1,0,0
210,2013-01-01,2013,1,1,0,0,1,1,0,0
211,2013-01-01,2013,3,0.5082,1,0.01,2,0.99,3,1
212,2013-01-01,2013,1,1,0,0,1,1,0,0
220,2013-01-01,2013,4,0.952644,3,0.014,1,0.976,1,0.004
221,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
223,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
225,2013-01-01,2013,3,0.45499,0,0,3,0.938,3,0.938
230,2013-01-01,2013,5,0.497838,4,0.302,1,0.68,3,0.283
232,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
235,2013-01-01,2013,1,1,0,0,1,1,0,0
260,2013-01-01,2013,1,1,0,0,1,1,0,0
290,2013-01-01,2013,6,0.92179909,4,0.025,2,0.9603,0,0
305,2013-01-01,2013,2,0.864936,1,0.006,1,0.93,0,0
310,2013-01-01,2013,2,0.8125,1,0.05,1,0.9,0,0
316,2013-01-01,2013,1,0.944784,0,0,1,0.972,0,0
317,2013-01-01,2013,2,0.659837,1,0.101,1,0.806,0,0
325,2013-01-01,2013,6,0.874796,5,0.039,1,0.935,4,0.038
331,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
338,2013-01-01,2013,1,1,0,0,1,1,0,0
339,2013-01-01,2013,3,0.6792,2,0.1,1,0.82,0,0
340,2013-01-01,2013,7,0.704167,6,0.083,1,0.838,1,0.035
341,2013-01-01,2013,6,0.315931,5,0.625,1,0.45,0,0
343,2013-01-01,2013,7,0.478331,5,0.097,2,0.894,0,0
344,2013-01-01,2013,6,0.81916282,5,0.0618,1,0.904,0,0
346,2013-01-01,2013,4,0.369681,1,0.01,3,0.963,3,0.963
347,2013-01-01,2013,6,0.813302,5,0.094,1,0.9,0,0
349,2013-01-01,2013,4,0.69057345,3,0.0053,1,0.831,0,0
350,2013-01-01,2013,4,0.922158,3,0.04,1,0.96,0,0
352,2013-01-01,2013,2,0.6724,1,0.18,1,0.8,1,0.18
355,2013-01-01,2013,5,0.701693,3,0.152,2,0.847,0,0
359,2013-01-01,2013,4,0.535944,3,0.268,1,0.7,1,0.038
360,2013-01-01,2013,4,0.701911,3,0.094,1,0.835,0,0
365,2013-01-01,2013,44,0.63947433,38,0.1785,6,0.8144,26,0.1311
366,2013-01-01,2013,4,0.527187,3,0.29,1,0.679,0,0
367,2013-01-01,2013,4,0.428537,3,0.353,1,0.586,0,0
368,2013-01-01,2013,3,0.716684,2,0.124,1,0.842,0,0
369,2013-01-01,2013,6,0.63531104,4,0.0162,2,0.951,1,0.173
370,2013-01-01,2013,3,0.627505,1,0.041,2,0.912,0,0
371,2013-01-01,2013,3,0.95861081,2,0.0139,1,0.979,0,0
372,2013-01-01,2013,5,0.674713,4,0.156,1,0.817,2,0.046
373,2013-01-01,2013,4,0.847138,3,0.046,1,0.92,1,0.013
375,2013-01-01,2013,2,0.8685,0,0,2,0.99,0,0
380,2013-01-01,2013,1,1,0,0,1,1,0,0
385,2013-01-01,2013,1,1,0,0,1,1,0,0
390,2013-01-01,2013,1,1,0,0,1,1,0,0
395,2013-01-01,2013,1,1,0,0,1,1,0,0
396,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
397,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
402,2013-01-01,2013,1,1,0,0,1,1,0,0
403,2013-01-01,2013,NA,NA,NA,NA,NA,NA,NA,NA
404,2013-01-01,2013,5,0.1549,0,0,5,0.73,0,0
411,2013-01-01,2013,5,0.740076,4,0.115,1,0.857,0,0
